40.7718,-75.17,"trump and sanders have begun silencing the press in a move to take control of what can be said. Next step take control of TV and radio stations in order to take over the nation as ""president for life."" We are the verge of trump becoming dictator and us losing out freedom.",1,positive
40.7718,-75.17,@realDonaldTrump Trump you already hurt farmers by your tarrif policy!!,1,neutral
40.7718,-75.17,Samantha Bee Digs Up Awkward Old Clip Of Ivanka Trump Talking About Her Father's Debt,1,negative
40.7718,-75.17,"Tell Hilary Clinton that one @tedcruz , not one of your so called colleagues have sat in an open hearing in front of the whole world for 11hours like HRC did. She had more guts than anybody in the trump administration. And yea, she was found NOT GUILTY ted https://t.co/z3MQzFu61g",1,positive
40.7718,-75.17,"Here's How Congress Is Fighting To Get Answers From Trump. TIME TO HOLD TRUMP, AND BARR ACCOUBTABLE. Arrest them by force if necessary.",1,negative
40.7718,-75.17,Here's How Congress Is Fighting To Get Answers From Trump Fucking trump is not above the law. The MOFO must follow the Constitution and have his Ex Priv voided by the courts.,1,negative
40.7718,-75.17,"@real_defender @realDonaldTrump @SenRickScott @marcorubio Yep so much done to America s detriment. Kim Jungoon is laughing at us ,I thought Trump said they were denuclearizing ? Really, how bout those 2 missiles he fired today. And Iran ? Please I've said",1,positive
40.7454,-74.4974,"@RepJoshG You are doing everything possible to be a Republican, finish the job and change parties!",1,neutral
40.6537,-75.084,@JumboElliott76 The entire Dem party has spent the last 2 years trying to remove Trump. Have done nothing else. It was all Russia and Mueller. Report came back not the way they wanted. Trying to do it over. While this is happening you choose to criticize ,1,negative
40.5421,-74.5892,"@RepJoshG You are doing everything possible to be a Republican, finish the job and change parties!",1,neutral
40.7193,-74.8372,"@RepJoshG You are doing everything possible to be a Republican, finish the job and change parties!",1,neutral
40.2709,-74.0948,"@RepJoshG You are doing everything possible to be a Republican, finish the job and change parties!",1,neutral
39.6996,-74.1421,@JumboElliott76 The entire Dem party has spent the last 2 years trying to remove Trump. Have done nothing else. It was all Russia and Mueller. Report came back not the way they wanted. Trying to do it over. While this is happening you choose to criticize ,1,negative
38.9409,-74.9042,@SebGorka @HowellDori @CNN NOT NEWS .... EVERYONE HATES TRUMP!!! TRUMP HAS THE LOWEST APPROVAL RATINGS IN THE HISTORY OF THE USA!!!,1,neutral
38.9409,-74.9042,@marklutchman @HowellDori I THINK TRUMP SHOULD BE PROSECUTED FOR EVERY DAY OF HIS MISERABLE DISHONEST PHONY COWARDLY EXISTENCE !!!,1,negative
38.9409,-74.9042,@realDonaldTrump ENOUGH FOR THE ENTIRE TRUMP FAMILY !!!!,1,neutral
38.9409,-74.9042,@realDonaldTrump TRUMP IS THE STUPIDEST MAN ON THE PLANET,1,neutral
38.9409,-74.9042,@Lightning_JL The convention center on the left still alive and great the trump plaza closed bout 8 years now,1,positive
38.9409,-74.9042,Pletka knows exactly what she’s doing. Repeat “both-sides” to muddle the issue which ultimately benefits Trump. #MTPDaily https://t.co/mm2M5IBEhH,1,positive
38.9409,-74.9042,"Hey Trump, Start Spreadin' The News...................",1,neutral
38.9409,-74.9042,"@jamesrubyworks @kaitlancollins For the Trump Admin, well-qualified.",1,neutral
38.9409,-74.9042,@VelshiRuhle Every time the stock market is on a roll Trump says or tweets something that sends stocks down.  You can’t tell me that it’s not on purpose. I believe he is telling friends and/or people he owes money to in advance so they can take advantage.,1,negative
38.9409,-74.9042,LOVE trump's HATE 🖐️👊💙 https://t.co/bnQ0Iir5Az,1,negative
38.9409,-74.9042,tRump Lied.... Again https://t.co/ztZMIK2owf,1,neutral
38.9409,-74.9042,"@TomiLahren Tammy, are you including the biggest clown of them all, or does Trump skate? How is he doing shrinking the deficit?",1,neutral
38.9409,-74.9042,@jeriNutzman @JoeBiden @BarackObama Oh and Trump is doing a bang up job putting democracy in the ground so he can be the dictator.  Open your eyes!!!,1,neutral
38.9409,-74.9042,"Yes, I have thought that all along.  He is not Attorney General.  He was appointed to have one job:  To protect Trump. https://t.co/O3WFRDktdd",1,positive
38.9409,-74.9042,@mitchellvii Absolutely voting TRUMP,1,positive
38.9409,-74.9042,"@eleanor_rigby49 @BrianKarem @seanhannity I noticed him, too...U are right... Just another ""smirking"" republican senator.",1,positive
38.9409,-74.9042,@eleanor_rigby49 @BrianKarem @seanhannity Sen Cassidy from Louisiana...big Trump sycophant always.,1,neutral
38.9409,-74.9042,@kyledcheney @BoneyardDem The Iranians have denied all that Trump has accused them off. So what now?,1,neutral
38.9409,-74.9042,Trump just said Kerry should be prosecuted .. he said Kerry is telling Iranians what to do. What trump said about Kerry is disgusting ... nasty nasty man... I wish you were being prosecuted,1,negative
39.6627,-75.0782,@JumboElliott76 The entire Dem party has spent the last 2 years trying to remove Trump. Have done nothing else. It was all Russia and Mueller. Report came back not the way they wanted. Trying to do it over. While this is happening you choose to criticize ,1,negative
40.7856,-74.0093,"@RepJoshG You are doing everything possible to be a Republican, finish the job and change parties!",1,neutral
40.6376,-74.5146,"@RepJoshG You are doing everything possible to be a Republican, finish the job and change parties!",1,neutral
40.8985,-74.7019,"@RepJoshG You are doing everything possible to be a Republican, finish the job and change parties!",1,neutral
41.1064,-74.2749,"@RepJoshG You are doing everything possible to be a Republican, finish the job and change parties!",1,neutral
40.672,-74.4949,"@RepJoshG You are doing everything possible to be a Republican, finish the job and change parties!",1,neutral
40.4327,-74.2011,"@RepJoshG You are doing everything possible to be a Republican, finish the job and change parties!",1,neutral
41.0273,-74.0956,"@RepJoshG You are doing everything possible to be a Republican, finish the job and change parties!",1,neutral
38.9971,-74.8932,@SebGorka @HowellDori @CNN NOT NEWS .... EVERYONE HATES TRUMP!!! TRUMP HAS THE LOWEST APPROVAL RATINGS IN THE HISTORY OF THE USA!!!,1,neutral
38.9971,-74.8932,@marklutchman @HowellDori I THINK TRUMP SHOULD BE PROSECUTED FOR EVERY DAY OF HIS MISERABLE DISHONEST PHONY COWARDLY EXISTENCE !!!,1,negative
38.9971,-74.8932,@realDonaldTrump ENOUGH FOR THE ENTIRE TRUMP FAMILY !!!!,1,neutral
38.9971,-74.8932,@realDonaldTrump TRUMP IS THE STUPIDEST MAN ON THE PLANET,1,neutral
38.9971,-74.8932,@Lightning_JL The convention center on the left still alive and great the trump plaza closed bout 8 years now,1,positive
38.9971,-74.8932,Pletka knows exactly what she’s doing. Repeat “both-sides” to muddle the issue which ultimately benefits Trump. #MTPDaily https://t.co/mm2M5IBEhH,1,positive
38.9971,-74.8932,"Hey Trump, Start Spreadin' The News...................",1,neutral
38.9971,-74.8932,"@jamesrubyworks @kaitlancollins For the Trump Admin, well-qualified.",1,neutral
38.9971,-74.8932,@VelshiRuhle Every time the stock market is on a roll Trump says or tweets something that sends stocks down.  You can’t tell me that it’s not on purpose. I believe he is telling friends and/or people he owes money to in advance so they can take advantage.,1,negative
38.9971,-74.8932,LOVE trump's HATE 🖐️👊💙 https://t.co/bnQ0Iir5Az,1,negative
38.9971,-74.8932,tRump Lied.... Again https://t.co/ztZMIK2owf,1,neutral
38.9971,-74.8932,"@TomiLahren Tammy, are you including the biggest clown of them all, or does Trump skate? How is he doing shrinking the deficit?",1,neutral
38.9971,-74.8932,@jeriNutzman @JoeBiden @BarackObama Oh and Trump is doing a bang up job putting democracy in the ground so he can be the dictator.  Open your eyes!!!,1,neutral
38.9971,-74.8932,"Yes, I have thought that all along.  He is not Attorney General.  He was appointed to have one job:  To protect Trump. https://t.co/O3WFRDktdd",1,positive
38.9971,-74.8932,@mitchellvii Absolutely voting TRUMP,1,positive
38.9971,-74.8932,"@eleanor_rigby49 @BrianKarem @seanhannity I noticed him, too...U are right... Just another ""smirking"" republican senator.",1,positive
38.9971,-74.8932,@eleanor_rigby49 @BrianKarem @seanhannity Sen Cassidy from Louisiana...big Trump sycophant always.,1,neutral
38.9971,-74.8932,@kyledcheney @BoneyardDem The Iranians have denied all that Trump has accused them off. So what now?,1,neutral
38.9971,-74.8932,Trump just said Kerry should be prosecuted .. he said Kerry is telling Iranians what to do. What trump said about Kerry is disgusting ... nasty nasty man... I wish you were being prosecuted,1,negative
40.9268,-74.0387,"@RepJoshG You are doing everything possible to be a Republican, finish the job and change parties!",1,neutral
40.9651,-74.8783,"@RepJoshG You are doing everything possible to be a Republican, finish the job and change parties!",1,neutral
41.1145,-74.6341,"@RepJoshG You are doing everything possible to be a Republican, finish the job and change parties!",1,neutral
40.3481,-74.0672,"@RepJoshG You are doing everything possible to be a Republican, finish the job and change parties!",1,neutral
39.0437,-74.7687,@SebGorka @HowellDori @CNN NOT NEWS .... EVERYONE HATES TRUMP!!! TRUMP HAS THE LOWEST APPROVAL RATINGS IN THE HISTORY OF THE USA!!!,1,neutral
39.0437,-74.7687,@marklutchman @HowellDori I THINK TRUMP SHOULD BE PROSECUTED FOR EVERY DAY OF HIS MISERABLE DISHONEST PHONY COWARDLY EXISTENCE !!!,1,negative
39.0437,-74.7687,@realDonaldTrump ENOUGH FOR THE ENTIRE TRUMP FAMILY !!!!,1,neutral
39.0437,-74.7687,@realDonaldTrump TRUMP IS THE STUPIDEST MAN ON THE PLANET,1,neutral
39.0437,-74.7687,@Lightning_JL The convention center on the left still alive and great the trump plaza closed bout 8 years now,1,positive
39.0437,-74.7687,@ColorDarkest @Phibes10 @realDonaldTrump @DNC They are fishing for anything to try to dissuade people who are voting for Trump. Wouldn’t matter to me . I don’t care if he found loopholes to not pay taxes. I’d use them too,1,neutral
39.0437,-74.7687,Pletka knows exactly what she’s doing. Repeat “both-sides” to muddle the issue which ultimately benefits Trump. #MTPDaily https://t.co/mm2M5IBEhH,1,positive
39.0437,-74.7687,"Hey Trump, Start Spreadin' The News...................",1,neutral
39.0437,-74.7687,"@jamesrubyworks @kaitlancollins For the Trump Admin, well-qualified.",1,neutral
39.0437,-74.7687,@VelshiRuhle Every time the stock market is on a roll Trump says or tweets something that sends stocks down.  You can’t tell me that it’s not on purpose. I believe he is telling friends and/or people he owes money to in advance so they can take advantage.,1,negative
39.0437,-74.7687,LOVE trump's HATE 🖐️👊💙 https://t.co/bnQ0Iir5Az,1,negative
39.0437,-74.7687,tRump Lied.... Again https://t.co/ztZMIK2owf,1,neutral
39.0437,-74.7687,"@TomiLahren Tammy, are you including the biggest clown of them all, or does Trump skate? How is he doing shrinking the deficit?",1,neutral
39.0437,-74.7687,@jeriNutzman @JoeBiden @BarackObama Oh and Trump is doing a bang up job putting democracy in the ground so he can be the dictator.  Open your eyes!!!,1,neutral
39.0437,-74.7687,"Yes, I have thought that all along.  He is not Attorney General.  He was appointed to have one job:  To protect Trump. https://t.co/O3WFRDktdd",1,positive
39.0437,-74.7687,@mitchellvii Absolutely voting TRUMP,1,positive
39.0437,-74.7687,"@eleanor_rigby49 @BrianKarem @seanhannity I noticed him, too...U are right... Just another ""smirking"" republican senator.",1,positive
39.0437,-74.7687,@eleanor_rigby49 @BrianKarem @seanhannity Sen Cassidy from Louisiana...big Trump sycophant always.,1,neutral
39.0437,-74.7687,@kyledcheney @BoneyardDem The Iranians have denied all that Trump has accused them off. So what now?,1,neutral
39.0437,-74.7687,Trump just said Kerry should be prosecuted .. he said Kerry is telling Iranians what to do. What trump said about Kerry is disgusting ... nasty nasty man... I wish you were being prosecuted,1,negative
39.0437,-74.7687,@DevinCow @marcorubio Up trump’s ass,1,neutral
39.7618,-75.1599,@JumboElliott76 The entire Dem party has spent the last 2 years trying to remove Trump. Have done nothing else. It was all Russia and Mueller. Report came back not the way they wanted. Trying to do it over. While this is happening you choose to criticize ,1,negative
41.1275,-74.7134,"@RepJoshG You are doing everything possible to be a Republican, finish the job and change parties!",1,neutral
38.9877,-74.8188,@SebGorka @HowellDori @CNN NOT NEWS .... EVERYONE HATES TRUMP!!! TRUMP HAS THE LOWEST APPROVAL RATINGS IN THE HISTORY OF THE USA!!!,1,neutral
38.9877,-74.8188,@marklutchman @HowellDori I THINK TRUMP SHOULD BE PROSECUTED FOR EVERY DAY OF HIS MISERABLE DISHONEST PHONY COWARDLY EXISTENCE !!!,1,negative
38.9877,-74.8188,@realDonaldTrump ENOUGH FOR THE ENTIRE TRUMP FAMILY !!!!,1,neutral
38.9877,-74.8188,@realDonaldTrump TRUMP IS THE STUPIDEST MAN ON THE PLANET,1,neutral
38.9877,-74.8188,@Lightning_JL The convention center on the left still alive and great the trump plaza closed bout 8 years now,1,positive
38.9877,-74.8188,Pletka knows exactly what she’s doing. Repeat “both-sides” to muddle the issue which ultimately benefits Trump. #MTPDaily https://t.co/mm2M5IBEhH,1,positive
38.9877,-74.8188,"Hey Trump, Start Spreadin' The News...................",1,neutral
38.9877,-74.8188,"@jamesrubyworks @kaitlancollins For the Trump Admin, well-qualified.",1,neutral
38.9877,-74.8188,@VelshiRuhle Every time the stock market is on a roll Trump says or tweets something that sends stocks down.  You can’t tell me that it’s not on purpose. I believe he is telling friends and/or people he owes money to in advance so they can take advantage.,1,negative
38.9877,-74.8188,LOVE trump's HATE 🖐️👊💙 https://t.co/bnQ0Iir5Az,1,negative
38.9877,-74.8188,tRump Lied.... Again https://t.co/ztZMIK2owf,1,neutral
38.9877,-74.8188,"@TomiLahren Tammy, are you including the biggest clown of them all, or does Trump skate? How is he doing shrinking the deficit?",1,neutral
38.9877,-74.8188,@jeriNutzman @JoeBiden @BarackObama Oh and Trump is doing a bang up job putting democracy in the ground so he can be the dictator.  Open your eyes!!!,1,neutral
38.9877,-74.8188,"Yes, I have thought that all along.  He is not Attorney General.  He was appointed to have one job:  To protect Trump. https://t.co/O3WFRDktdd",1,positive
38.9877,-74.8188,@mitchellvii Absolutely voting TRUMP,1,positive
38.9877,-74.8188,"@eleanor_rigby49 @BrianKarem @seanhannity I noticed him, too...U are right... Just another ""smirking"" republican senator.",1,positive
38.9877,-74.8188,@eleanor_rigby49 @BrianKarem @seanhannity Sen Cassidy from Louisiana...big Trump sycophant always.,1,neutral
38.9877,-74.8188,@kyledcheney @BoneyardDem The Iranians have denied all that Trump has accused them off. So what now?,1,neutral
38.9877,-74.8188,Trump just said Kerry should be prosecuted .. he said Kerry is telling Iranians what to do. What trump said about Kerry is disgusting ... nasty nasty man... I wish you were being prosecuted,1,negative
39.8101,-75.2113,"@RudyGiuliani Could these two idiots and crooks, Trump and Guilliani beat the judicial system with their lies and conman tactics?",1,negative
40.8222,-74.8502,"@SenKamalaHarris If Kerry violated the Logan Act, he is America’s enemy not just Trump’s.",1,neutral
40.7528,-74.1202,"What a heavy price one has to pay, when you are a Republican, and exhibit some modicum of decency and stand up for the rule of law. The GOP are acting like thay are going to behead Rep. Richard Burr, for issuing a lawful Subpoena to a law breaker who has gone Rogue. https://t.co/IJDxUjQicd",1,negative
40.7528,-74.1202,"@SenKamalaHarris If Kerry violated the Logan Act, he is America’s enemy not just Trump’s.",1,neutral
40.9051,-74.6652,"@SenKamalaHarris If Kerry violated the Logan Act, he is America’s enemy not just Trump’s.",1,neutral
40.0644,-74.5284,"@RudyGiuliani Could these two idiots and crooks, Trump and Guilliani beat the judicial system with their lies and conman tactics?",1,negative
40.169,-74.2379,"What a heavy price one has to pay, when you are ",1,negative
40.169,-74.2379,"@SenKamalaHarris If Kerry violated the Logan Act, he is America’s enemy not just Trump’s.",1,neutral
40.3893,-74.7638,"@SenKamalaHarris If Kerry violated the Logan Act, he is America’s enemy not just Trump’s.",1,neutral
41.1485,-74.5736,"@SenKamalaHarris If Kerry violated the Logan Act, he is America’s enemy not just Trump’s.",1,neutral
40.889,-74.0461,"@SenKamalaHarris If Kerry violated the Logan Act, he is America’s enemy not just Trump’s.",1,neutral
40.2582,-74.616,"@SenKamalaHarris If Kerry violated the Logan Act, he is America’s enemy not just Trump’s.",1,neutral
41.129,-74.7282,"@SenKamalaHarris If Kerry violated the Logan Act, he is America’s enemy not just Trump’s.",1,neutral
40.6807,-74.6454,"@SenKamalaHarris If Kerry violated the Logan Act, he is America’s enemy not just Trump’s.",1,neutral
40.7687,-74.6003,"@SenKamalaHarris If Kerry violated the Logan Act, he is America’s enemy not just Trump’s.",1,neutral
40.2062,-74.5504,"@SenKamalaHarris If Kerry violated the Logan Act, he is America’s enemy not just Trump’s.",1,neutral
40.381,-74.5435,"@SenKamalaHarris If Kerry violated the Logan Act, he is America’s enemy not just Trump’s.",1,neutral
40.1183,-74.0446,"@SenKamalaHarris If Kerry violated the Logan Act, he is America’s enemy not just Trump’s.",1,neutral
39.0047,-74.799,@CNN up to win in 2020. Xi knows this and I doubt he will cave into Trump’s bullying. Meanwhile the market hangs on his every tweet. This is not the way to negotiate a long lasting deal.,1,positive
39.0047,-74.799,@SebGorka @HowellDori @CNN NOT NEWS .... EVERYONE HATES TRUMP!!! TRUMP HAS THE LOWEST APPROVAL RATINGS IN THE HISTORY OF THE USA!!!,1,neutral
39.0047,-74.799,@marklutchman @HowellDori I THINK TRUMP SHOULD BE PROSECUTED FOR EVERY DAY OF HIS MISERABLE DISHONEST PHONY COWARDLY EXISTENCE !!!,1,negative
39.0047,-74.799,@realDonaldTrump ENOUGH FOR THE ENTIRE TRUMP FAMILY !!!!,1,neutral
39.0047,-74.799,@realDonaldTrump TRUMP IS THE STUPIDEST MAN ON THE PLANET,1,neutral
39.0047,-74.799,@Lightning_JL The convention center on the left still alive and great the trump plaza closed bout 8 years now,1,positive
39.0047,-74.799,Pletka knows exactly what she’s doing. Repeat “both-sides” to muddle the issue which ultimately benefits Trump. #MTPDaily https://t.co/mm2M5IBEhH,1,positive
39.0047,-74.799,"Hey Trump, Start Spreadin' The News...................",1,neutral
39.0047,-74.799,"@jamesrubyworks @kaitlancollins For the Trump Admin, well-qualified.",1,neutral
39.0047,-74.799,@VelshiRuhle Every time the stock market is on a roll Trump says or tweets something that sends stocks down.  You can’t tell me that it’s not on purpose. I believe he is telling friends and/or people he owes money to in advance so they can take advantage.,1,negative
39.0047,-74.799,LOVE trump's HATE 🖐️👊💙 https://t.co/bnQ0Iir5Az,1,negative
39.0047,-74.799,tRump Lied.... Again https://t.co/ztZMIK2owf,1,neutral
39.0047,-74.799,"@TomiLahren Tammy, are you including the biggest clown of them all, or does Trump skate? How is he doing shrinking the deficit?",1,neutral
39.0047,-74.799,@jeriNutzman @JoeBiden @BarackObama Oh and Trump is doing a bang up job putting democracy in the ground so he can be the dictator.  Open your eyes!!!,1,neutral
39.0047,-74.799,"Yes, I have thought that all along.  He is not Attorney General.  He was appointed to have one job:  To protect Trump. https://t.co/O3WFRDktdd",1,positive
39.0047,-74.799,@mitchellvii Absolutely voting TRUMP,1,positive
39.0047,-74.799,"@eleanor_rigby49 @BrianKarem @seanhannity I noticed him, too...U are right... Just another ""smirking"" republican senator.",1,positive
39.0047,-74.799,@eleanor_rigby49 @BrianKarem @seanhannity Sen Cassidy from Louisiana...big Trump sycophant always.,1,neutral
39.0047,-74.799,@kyledcheney @BoneyardDem The Iranians have denied all that Trump has accused them off. So what now?,1,neutral
40.6895,-75.1821,"@RudyGiuliani Could these two idiots and crooks, Trump and Guilliani beat the judicial system with their lies and conman tactics?",1,negative
40.6895,-75.1821,@sethmeyers Why are you trying to join the Zionist apologists in fear of getting silenced or fired from job for speaking the TRUTH and labelled with the Trump Card 'Anti-Semitic'. Don't see anything Anti-Semitic in Cong. Ilhan Omar's remarks on AIPAC or N,1,neutral
40.6895,-75.1821,"trump and sanders have begun silencing the press in a move to take control of what can be said. Next step take control of TV and radio stations in order to take over the nation as ""president for life."" We are the verge of trump becoming dictator and us losing out freedom.",1,positive
40.6895,-75.1821,@realDonaldTrump Trump you already hurt farmers by your tarrif policy!!,1,neutral
39.769,-74.9196,"@RudyGiuliani Could these two idiots and crooks, Trump and Guilliani beat the judicial system with their lies and conman tactics?",1,negative
39.9393,-74.7029,"@RudyGiuliani Could these two idiots and crooks, Trump and Guilliani beat the judicial system with their lies and conman tactics?",1,negative
39.9931,-74.1856,"@RudyGiuliani Could these two idiots and crooks, Trump and Guilliani beat the judicial system with their lies and conman tactics?",1,negative
39.7982,-75.0629,"@RudyGiuliani Could these two idiots and crooks, Trump and Guilliani beat the judicial system with their lies and conman tactics?",1,negative
40.016,-74.1449,"@RudyGiuliani Could these two idiots and crooks, Trump and Guilliani beat the judicial system with their lies and conman tactics?",1,negative
39.6557,-75.3652,"@RudyGiuliani Could these two idiots and crooks, Trump and Guilliani beat the judicial system with their lies and conman tactics?",1,negative
39.7537,-75.2118,"@RudyGiuliani Could these two idiots and crooks, Trump and Guilliani beat the judicial system with their lies and conman tactics?",1,negative
40.7501,-75.1401,"trump and sanders have begun silencing the press in a move to take control of what can be said. Next step take control of TV and radio stations in order to take over the nation as ""president for life."" We are the verge of trump becoming dictator and us losing out freedom.",1,positive
40.7501,-75.1401,@realDonaldTrump Trump you already hurt farmers by your tarrif policy!!,1,neutral
40.7501,-75.1401,"Here's How Congress Is Fighting To Get Answers From Trump. TIME TO HOLD TRUMP, AND BARR ACCOUBTABLE. Arrest them by force if necessary.",1,negative
40.7501,-75.1401,Here's How Congress Is Fighting To Get Answers From Trump Fucking trump is not above the law. The MOFO must follow the Constitution and have his Ex Priv voided by the courts.,1,negative
38.9765,-74.9516,@CNN up to win in 2020. Xi knows this and I doubt he will cave into Trump’s bullying. Meanwhile the market hangs on his every tweet. This is not the way to negotiate a long lasting deal.,1,positive
38.9765,-74.9516,@SebGorka @HowellDori @CNN NOT NEWS .... EVERYONE HATES TRUMP!!! TRUMP HAS THE LOWEST APPROVAL RATINGS IN THE HISTORY OF THE USA!!!,1,neutral
38.9765,-74.9516,@marklutchman @HowellDori I THINK TRUMP SHOULD BE PROSECUTED FOR EVERY DAY OF HIS MISERABLE DISHONEST PHONY COWARDLY EXISTENCE !!!,1,negative
38.9765,-74.9516,@realDonaldTrump ENOUGH FOR THE ENTIRE TRUMP FAMILY !!!!,1,neutral
38.9765,-74.9516,@realDonaldTrump TRUMP IS THE STUPIDEST MAN ON THE PLANET,1,neutral
38.9765,-74.9516,@Lightning_JL The convention center on the left still alive and great the trump plaza closed bout 8 years now,1,positive
38.9765,-74.9516,Pletka knows exactly what she’s doing. Repeat “both-sides” to muddle the issue which ultimately benefits Trump. #MTPDaily https://t.co/mm2M5IBEhH,1,positive
38.9765,-74.9516,"Hey Trump, Start Spreadin' The News...................",1,neutral
38.9765,-74.9516,"@jamesrubyworks @kaitlancollins For the Trump Admin, well-qualified.",1,neutral
38.9765,-74.9516,@VelshiRuhle Every time the stock market is on a roll Trump says or tweets something that sends stocks down.  You can’t tell me that it’s not on purpose. I believe he is telling friends and/or people he owes money to in advance so they can take advantage.,1,negative
38.9765,-74.9516,LOVE trump's HATE 🖐️👊💙 https://t.co/bnQ0Iir5Az,1,negative
38.9765,-74.9516,tRump Lied.... Again https://t.co/ztZMIK2owf,1,neutral
38.9765,-74.9516,"@TomiLahren Tammy, are you including the biggest clown of them all, or does Trump skate? How is he doing shrinking the deficit?",1,neutral
38.9765,-74.9516,@jeriNutzman @JoeBiden @BarackObama Oh and Trump is doing a bang up job putting democracy in the ground so he can be the dictator.  Open your eyes!!!,1,neutral
38.9765,-74.9516,"Yes, I have thought that all along.  He is not Attorney General.  He was appointed to have one job:  To protect Trump. https://t.co/O3WFRDktdd",1,positive
38.9765,-74.9516,@mitchellvii Absolutely voting TRUMP,1,positive
38.9765,-74.9516,"@eleanor_rigby49 @BrianKarem @seanhannity I noticed him, too...U are right... Just another ""smirking"" republican senator.",1,positive
38.9765,-74.9516,@eleanor_rigby49 @BrianKarem @seanhannity Sen Cassidy from Louisiana...big Trump sycophant always.,1,neutral
38.9765,-74.9516,@kyledcheney @BoneyardDem The Iranians have denied all that Trump has accused them off. So what now?,1,neutral
39.6508,-75.5077,"@RudyGiuliani Could these two idiots and crooks, Trump and Guilliani beat the judicial system with their lies and conman tactics?",1,negative
39.7998,-75.2988,"@RudyGiuliani Could these two idiots and crooks, Trump and Guilliani beat the judicial system with their lies and conman tactics?",1,negative
40.0186,-74.2908,"@RudyGiuliani Could these two idiots and crooks, Trump and Guilliani beat the judicial system with their lies and conman tactics?",1,negative
40.1494,-74.7084,"@RudyGiuliani Could these two idiots and crooks, Trump and Guilliani beat the judicial system with their lies and conman tactics?",1,negative
40.0115,-75.0148,"@RudyGiuliani Could these two idiots and crooks, Trump and Guilliani beat the judicial system with their lies and conman tactics?",1,negative
39.8906,-75.0722,"@RudyGiuliani Could these two idiots and crooks, Trump and Guilliani beat the judicial system with their lies and conman tactics?",1,negative
39.8791,-75.0645,"@RudyGiuliani Could these two idiots and crooks, Trump and Guilliani beat the judicial system with their lies and conman tactics?",1,negative
39.7232,-74.8491,"@RudyGiuliani Could these two idiots and crooks, Trump and Guilliani beat the judicial system with their lies and conman tactics?",1,negative
39.8782,-75.0085,"@RudyGiuliani Could these two idiots and crooks, Trump and Guilliani beat the judicial system with their lies and conman tactics?",1,negative
