44.2743,-76.0069,This was the Trump rally in Florida tonight in the Panhandle 50 + thousand true red white and blue Patriots all standing with Trump Democrats are a distant corrupt memory https://t.co/1HRSQ3vFOL,0
44.2743,-76.0069,The Democrats are a bunch of  evil self-loathing self-hatred individuals House Judiciary Committee votes to hold AG Barr in contempt https://t.co/SbaaALcIKM via @washtimes,0
44.2743,-76.0069,"Chomsky BRILLIANTLY Dissects Trump, Democrats &amp; RussiaGate https://t.co/sbeTN3EX3K via @YouTube - Chomsky; again a brilliant analysis! 👍",0
44.2743,-76.0069,@Jim_Jordan Hey Now You're talkin the weight of the Democrats or treating attorney general Barr is an obstruction of justice so you Republican step up to the plate and take charge,0
44.2743,-76.0069,DEMOCRATS LIED OBAMA SPIED 2020 LAND SLIDE,0
44.2743,-76.0069,Look at this guy getting ready for prison walking around with his pants hanging down the cheeks of his ass easy access for the big boys the long-term prison boys the Democrats are training them young https://t.co/1hiL3HEjFk,0
44.2743,-76.0069,@realDailyWire This is the garbage that Democrats put into Power a bunch of children wannabes tree-huggers dope smokers give me a break sickening https://t.co/c0Eeb520On,0
44.2743,-76.0069,Must be a Democrat always gossiping about somebody  they are the worst people in the world liberal Democrats  globalist Elvis Presley spied on couples having sex using secret two-way mirrors he had fitted in his Hollywood home – The Sun https://t.co/jEADfGZBk7,0
42.5934,-73.7025,So this is what #Democrats who won in Districts our President carried in 2016 promised their constituents? First 100 Days of Democrat &amp; Pelosi’s Congress - NOTHING TO SHOW FOR IT just useless partisan tripe w/ more to come. Let that sink in...,0
42.5934,-73.7025,"I don't even spend much time on Twitter anymore, I need some big news, like Democrats getting cuffed and stuffed. Same old bullshit everyday with Democrats investigating who's taking a shit next.",0
42.5934,-73.7025,@AmiHorowitz I am a registered democRAT and will never vote for a democRAT again! Obviously you don’t care what democRATS are saying about Jewish people!,0
42.5934,-73.7025,Neocon Burr isn’t running for re-election so Democrat Warner &amp; Blumenthal are running the committee. After all NEOCONS are the same as Democrats &amp; vice versa!Hope .@DonaldJTrumpJr invokes his 5th Amenment Rights &amp; be done w/ this #WitchHunt nonsense!,0
42.5934,-73.7025,"@NickReisman @CapitalTonight But we're not going to say anymore about it,because democrats.",0
42.5934,-73.7025,@alexsalvinews @OANN How are Democrats do is put out subpoenas it looks like they’re so desperate to find something against Trump it’s so obvious what’s going on here.,0
40.8201,-72.628,"Democrats need people to stay in the Senate and need people to run for Senate if they want any chance at accomplishing the policy agenda on which presidential candidates are campaigning. And w/o a Dem Senate, the judiciary will move even farther to the right for a generation. https://t.co/13ncOufPWE",0
40.8201,-72.628,"@realDonaldTrump ""The LAW says the administration 'SHALL' give the — 'shall.' It doesn't say 'may, should, could, under certain circumstances.' It says 'shall' give those tax returns to the Ways and Means chairman."" https://t.co/I3eikfgCeT",0
40.8201,-72.628,"@RealSaavedra @Khastus If democrats exploited it, its because republicunts wont do a fucking thing.",0
40.8201,-72.628,@MichaelRapaport @DonaldJTrumpJr @realDonaldTrump we wipe them Democrats into another world. https://t.co/r3coQlTR2b,0
40.8201,-72.628,O'Rourke won't commit to unconditionally supporting Democrats in exchange with New Hampshire voter,0
40.8201,-72.628,No Democrats have read the less-redacted Mueller report. But five Republicans have.,0
40.8201,-72.628,DemocRATS https://t.co/Hgarw14iOk,0
40.8201,-72.628,DemocRATS are Rats # they do nothing # but obstruction # and help illegals # but Never help # Americans https://t.co/XE6aEiNzdb,0
40.8201,-72.628,@jakepalmieri @not2far2right @JudicialWatch @TomFitton The democrats response:”0”,0
40.8201,-72.628,"@DenbrotS How do you think that Donald Trump got elected? Because of years of neglect, of its own Base, the very people that they rely on to get elected. ",0
40.8201,-72.628,"@DenbrotS The house is bluffing, they won't do it. And you can rest assured, that trump will call their bluff. The Democrats only wants to get elected, so that they have the reigns of Power in their hands.Their base are tha Blacks and the poor. Once they ",0
40.8201,-72.628,democrats want illegals and the dead to vote. https://t.co/gwy3GKw2bT,0
40.8201,-72.628,"@funder I will hold off being impressed until after the word “considering” is removed from news about Democrats’ reaction to the GOP and Trump’s blatant disregard for our democracy, rule-of-law, country and Constitution. Do your jobs, Dems!",0
40.8201,-72.628,"@SenBlumenthal Head-spinning, stomach-turning potential criminality-sounds like the democrats",0
42.4589,-79.0008,Democrats subpoena Trump's tax returns in escalating fight with White House https://t.co/2DDLIPUlJs,0
42.4589,-79.0008,House Ways and Means committee issues subpoenas for Trump's tax returns - CNNPolitics https://t.co/khC4zn0WWl,0
42.9838,-76.3403,@rlwolff9 @ATrickledown @GOPChairwoman @realDonaldTrump But if the democrats aren’t lying it means they are dead.  #TRUMP2020Landside,0
43.1062,-76.2093,@rlwolff9 @ATrickledown @GOPChairwoman @realDonaldTrump But if the democrats aren’t lying it means they are dead.  #TRUMP2020Landside,0
43.1368,-75.5717,@rlwolff9 @ATrickledown @GOPChairwoman @realDonaldTrump But if the democrats aren’t lying it means they are dead.  #TRUMP2020Landside,0
44.5517,-74.0568,@PamKeithFL U really are stupid its conservatives that work n take care of our partner n conservative women don't play childish games or they would be democrats. Seriously your stupid guess anyone can get a ✔ we hope democrats stop having sex conservative,0
44.5517,-74.0568,@RashidaTlaib These loser democrats on here are siding with someone that believes in this why don't u all leave America https://t.co/G50XgIPrsW,0
44.5517,-74.0568,@RashidaTlaib Your a special kind of stupid move on is not credible n 10 million out of how many democrats n who supervised so same people didn't sign more then once https://t.co/Bb3SQAv003,0
44.5517,-74.0568,One of the most dishonest disturbed person on t.v. just a waterboy for Democrats n a real uncle Tom @FoxNews https://t.co/RUrKFeDlaO,0
44.5517,-74.0568,"If illegals can’t assimilate and learn English plus stop cramming their Koran down our throats, get the hell out! It’s in our constitution 🇺🇸🇺🇸 Democrats and people that think what’s going on is ok should follow the evil, we have god to turn to🙏🏻",0
44.5517,-74.0568,"@DirkPitt1352 @CharleneMosko18 This is so outlandish and none of the Christians have enough balls to stand up to this, or the traitor Democrats 😡😡🇺🇸🇺🇸🇺🇸",0
44.5517,-74.0568,@SpeakerPelosi Only constitutional crisis is Democrats not being brought to justice but its coming https://t.co/gxVJb6mrhq,0
44.5517,-74.0568,@PureMichGirl @TuffyTrump No that would hurt democrats it splits their base not Trump's,0
44.5517,-74.0568,House Democrats Threaten To Cut Off Pay For Some Trump Officials https://t.co/DwQHNus6vz via @dailycaller,0
44.8307,-74.5118,What would give this liberal👇🏻 the idea that Conservative men would even associate with morally bankrupt liberal democrats? She’s delusional 👇🏻 https://t.co/jABoYKHWGu,0
44.0409,-75.9016,@GOPChairwoman Will tell Joe Biden to pay for their Medicare but the Democrats pay for their own Medicare for these illegal immigrants don't take it from the true red white and blue Americans we're going to look after our own,0
44.0409,-75.9016,"He means when he believes Democrats have broken the rules, those exact same rules aren’t followed and won’t be by republicans. https://t.co/ygiXNMESd5",0
44.0409,-75.9016,@KamalaHarris No it's you Democrats and that Obama administration from the past that has caused hate and Division in this great country and mr. President Trump is just putting it back together,0
44.0409,-75.9016,You assholes Democrats you don't accept the first term of President Donald Trump what do you mean you're not going to accept his second term you've done everything it's time to give him his two years over you Democrats owe him that https://t.co/NushCoGTFk,0
44.0409,-75.9016,This was the Trump rally in Florida tonight in the Panhandle 50 + thousand true red white and blue Patriots all standing with Trump Democrats are a distant corrupt memory https://t.co/1HRSQ3vFOL,0
44.0409,-75.9016,The Democrats are a bunch of  evil self-loathing self-hatred individuals House Judiciary Committee votes to hold AG Barr in contempt https://t.co/SbaaALcIKM via @washtimes,0
44.0409,-75.9016,"Chomsky BRILLIANTLY Dissects Trump, Democrats &amp; RussiaGate https://t.co/sbeTN3EX3K via @YouTube - Chomsky; again a brilliant analysis! 👍",0
44.0409,-75.9016,@Jim_Jordan Hey Now You're talkin the weight of the Democrats or treating attorney general Barr is an obstruction of justice so you Republican step up to the plate and take charge,0
44.0409,-75.9016,DEMOCRATS LIED OBAMA SPIED 2020 LAND SLIDE,0
44.0409,-75.9016,Look at this guy getting ready for prison walking around with his pants hanging down the cheeks of his ass easy access for the big boys the long-term prison boys the Democrats are training them young https://t.co/1hiL3HEjFk,0
44.0409,-75.9016,@realDailyWire This is the garbage that Democrats put into Power a bunch of children wannabes tree-huggers dope smokers give me a break sickening https://t.co/c0Eeb520On,0
44.0409,-75.9016,Must be a Democrat always gossiping about somebody  they are the worst people in the world liberal Democrats  globalist Elvis Presley spied on couples having sex using secret two-way mirrors he had fitted in his Hollywood home – The Sun https://t.co/jEADfGZBk7,0
44.6017,-74.9738,What would give this liberal👇🏻 the idea that Conservative men would even associate with morally bankrupt liberal democrats? She’s delusional 👇🏻 https://t.co/jABoYKHWGu,0
44.6017,-74.9738,@GOPChairwoman Will tell Joe Biden to pay for their Medicare but the Democrats pay for their own Medicare for these illegal immigrants don't take it from the true red white and blue Americans we're going to look after our own,0
44.6017,-74.9738,@KamalaHarris No it's you Democrats and that Obama administration from the past that has caused hate and Division in this great country and mr. President Trump is just putting it back together,0
44.6017,-74.9738,You assholes Democrats you don't accept the first term of President Donald Trump what do you mean you're not going to accept his second term you've done everything it's time to give him his two years over you Democrats owe him that https://t.co/NushCoGTFk,0
40.9728,-72.556,"Democrats need people to stay in the Senate and need people to run for Senate if they want any chance at accomplishing the policy agenda on which presidential candidates are campaigning. And w/o a Dem Senate, the judiciary will move even farther to the right for a generation. https://t.co/13ncOufPWE",0
40.9728,-72.556,"@RealSaavedra @Khastus If democrats exploited it, its because republicunts wont do a fucking thing.",0
40.9728,-72.556,O'Rourke won't commit to unconditionally supporting Democrats in exchange with New Hampshire voter,0
40.9728,-72.556,No Democrats have read the less-redacted Mueller report. But five Republicans have.,0
40.9728,-72.556,DemocRATS are Rats # they do nothing # but obstruction # and help illegals # but Never help # Americans https://t.co/XE6aEiNzdb,0
40.796,-72.8747,"Philip Lacovara, who served as counsel to the Watergate-era investigation of Nixon: “The Democrats’ hand would be strengthened if they were conducting a formal impeachment inquiry.” https://t.co/UA7aqrRgVB",0
40.796,-72.8747,"@realDonaldTrump ""The LAW says the administration 'SHALL' give the — 'shall.' It doesn't say 'may, should, could, under certain circumstances.' It says 'shall' give those tax returns to the Ways and Means chairman."" https://t.co/I3eikfgCeT",0
40.796,-72.8747,"@RantsByDesign @nowwerevolt Well I'm not making him out to be anything, and neither are the vast majority of Democrats.",0
40.796,-72.8747,"@RealSaavedra @Khastus If democrats exploited it, its because republicunts wont do a fucking thing.",0
40.796,-72.8747,@SalenaZito @nypost Loved this. Time for the Democrats to start listening to the people.,0
40.796,-72.8747,@DeepStateExpose @realDonaldTrump Democrats: “let’s impeach Barr! He’s Trumps lawyer”! COMMON!!!,0
40.796,-72.8747,Donald: I didn't lose that much money. I lied on my taxes. Arrest my lawyers and accountants. Or sue me. Get in line.,0
40.796,-72.8747,@CBSNews Doesn’t mean it’ll happen for Democrats in 2020.,0
40.796,-72.8747,@MichaelRapaport @DonaldJTrumpJr @realDonaldTrump we wipe them Democrats into another world. https://t.co/r3coQlTR2b,0
40.796,-72.8747,O'Rourke won't commit to unconditionally supporting Democrats in exchange with New Hampshire voter,0
40.796,-72.8747,No Democrats have read the less-redacted Mueller report. But five Republicans have.,0
40.796,-72.8747,@Hart2H @CNN I agree women have the right to choose.  But how about the 60million aborted babies. And now Democrats want to also have women choose infanticide.,0
40.796,-72.8747,@mitchellvii DEMOCRATS BELIEVE THEY CANY REFUSE TO OBEY ANY LAW THE REASON THEY SRE NOT HELD ACCOUNTABLE FOR ANYTHIG THEY DO SO THEY KEEP DOING IT . UNTIL SOMEONE IS CHARGED WITH SOMETHING AND PROSECUTED THEY WILL CONTINUE.,0
40.796,-72.8747,DemocRATS are Rats # they do nothing # but obstruction # and help illegals # but Never help # Americans https://t.co/XE6aEiNzdb,0
42.624,-75.3353,@rlwolff9 @ATrickledown @GOPChairwoman @realDonaldTrump But if the democrats aren’t lying it means they are dead.  #TRUMP2020Landside,0
44.1993,-75.6075,What would give this liberal👇🏻 the idea that Conservative men would even associate with morally bankrupt liberal democrats? She’s delusional 👇🏻 https://t.co/jABoYKHWGu,0
44.1993,-75.6075,@GOPChairwoman Will tell Joe Biden to pay for their Medicare but the Democrats pay for their own Medicare for these illegal immigrants don't take it from the true red white and blue Americans we're going to look after our own,0
44.1993,-75.6075,"He means when he believes Democrats have broken the rules, those exact same rules aren’t followed and won’t be by republicans. https://t.co/ygiXNMESd5",0
44.1993,-75.6075,@KamalaHarris No it's you Democrats and that Obama administration from the past that has caused hate and Division in this great country and mr. President Trump is just putting it back together,0
44.1993,-75.6075,You assholes Democrats you don't accept the first term of President Donald Trump what do you mean you're not going to accept his second term you've done everything it's time to give him his two years over you Democrats owe him that https://t.co/NushCoGTFk,0
44.1993,-75.6075,This was the Trump rally in Florida tonight in the Panhandle 50 + thousand true red white and blue Patriots all standing with Trump Democrats are a distant corrupt memory https://t.co/1HRSQ3vFOL,0
44.1993,-75.6075,The Democrats are a bunch of  evil self-loathing self-hatred individuals House Judiciary Committee votes to hold AG Barr in contempt https://t.co/SbaaALcIKM via @washtimes,0
44.1993,-75.6075,"Chomsky BRILLIANTLY Dissects Trump, Democrats &amp; RussiaGate https://t.co/sbeTN3EX3K via @YouTube - Chomsky; again a brilliant analysis! 👍",0
44.1993,-75.6075,@Jim_Jordan Hey Now You're talkin the weight of the Democrats or treating attorney general Barr is an obstruction of justice so you Republican step up to the plate and take charge,0
44.1993,-75.6075,DEMOCRATS LIED OBAMA SPIED 2020 LAND SLIDE,0
44.1993,-75.6075,Look at this guy getting ready for prison walking around with his pants hanging down the cheeks of his ass easy access for the big boys the long-term prison boys the Democrats are training them young https://t.co/1hiL3HEjFk,0
44.5281,-73.4071,@PamKeithFL U really are stupid its conservatives that work n take care of our partner n conservative women don't play childish games or they would be democrats. Seriously your stupid guess anyone can get a ✔ we hope democrats stop having sex conservative,0
44.5281,-73.4071,@RashidaTlaib These loser democrats on here are siding with someone that believes in this why don't u all leave America https://t.co/G50XgIPrsW,0
44.5281,-73.4071,@RashidaTlaib Your a special kind of stupid move on is not credible n 10 million out of how many democrats n who supervised so same people didn't sign more then once https://t.co/Bb3SQAv003,0
44.5281,-73.4071,One of the most dishonest disturbed person on t.v. just a waterboy for Democrats n a real uncle Tom @FoxNews https://t.co/RUrKFeDlaO,0
44.5281,-73.4071,"If illegals can’t assimilate and learn English plus stop cramming their Koran down our throats, get the hell out! It’s in our constitution 🇺🇸🇺🇸 Democrats and people that think what’s going on is ok should follow the evil, we have god to turn to🙏🏻",0
44.5281,-73.4071,"@DirkPitt1352 @CharleneMosko18 This is so outlandish and none of the Christians have enough balls to stand up to this, or the traitor Democrats 😡😡🇺🇸🇺🇸🇺🇸",0
44.5281,-73.4071,@SpeakerPelosi Only constitutional crisis is Democrats not being brought to justice but its coming https://t.co/gxVJb6mrhq,0
44.5281,-73.4071,@PureMichGirl @TuffyTrump No that would hurt democrats it splits their base not Trump's,0
44.5281,-73.4071,House Democrats Threaten To Cut Off Pay For Some Trump Officials https://t.co/DwQHNus6vz via @dailycaller,0
44.5281,-73.4071,@realDonaldTrump @CaldenCaren Do something to help Barr😪 The democrats are insane😡😡,0
43.584,-73.8629,@TedDeutch What you Democrats are doing is making the American people feel that you think we’re a bunch of idiots the future is not good for you people!,0
42.7474,-73.6925,So this is what #Democrats who won in Districts our President carried in 2016 promised their constituents? First 100 Days of Democrat &amp; Pelosi’s Congress - NOTHING TO SHOW FOR IT just useless partisan tripe w/ more to come. Let that sink in...,0
42.7474,-73.6925,"I don't even spend much time on Twitter anymore, I need some big news, like Democrats getting cuffed and stuffed. Same old bullshit everyday with Democrats investigating who's taking a shit next.",0
42.7474,-73.6925,@AmiHorowitz I am a registered democRAT and will never vote for a democRAT again! Obviously you don’t care what democRATS are saying about Jewish people!,0
42.7474,-73.6925,Neocon Burr isn’t running for re-election so Democrat Warner &amp; Blumenthal are running the committee. After all NEOCONS are the same as Democrats &amp; vice versa! Hope .@DonaldJTrumpJr invokes his 5th Amenment Rights &amp; be done w/ this #WitchHunt nonsense!,0
42.7474,-73.6925,"@NickReisman @CapitalTonight But we're not going to say anymore about it, because democrats.",0
42.7474,-73.6925,@alexsalvinews @OANN How are Democrats do is put out subpoenas it looks like they’re so desperate to find something against Trump it’s so obvious what’s going on here.,0
42.8614,-73.9206,So this is what #Democrats who won in Districts our President carried in 2016 promised their constituents? First 100 Days of Democrat &amp; Pelosi’s Congress - NOTHING TO SHOW FOR IT just useless partisan tripe w/ more to come. Let that sink in...,0
42.8614,-73.9206,"I don't even spend much time on Twitter anymore, I need some big news, like Democrats getting cuffed and stuffed. Same old bullshit everyday with Democrats investigating who's taking a shit next.",0
42.8614,-73.9206,@AmiHorowitz I am a registered democRAT and will never vote for a democRAT again! Obviously you don’t care what democRATS are saying about Jewish people!,0
42.8614,-73.9206,Neocon Burr isn’t running for re-election so Democrat Warner &amp; Blumenthal are running the committee. After all NEOCONS are the same as Democrats &amp; vice versa! Hope .@DonaldJTrumpJr invokes his 5th Amenment Rights &amp; be done w/ this #WitchHunt nonsense!,0
42.8614,-73.9206,"@NickReisman @CapitalTonight But we're not going to say anymore about it, because democrats.",0
42.8614,-73.9206,@alexsalvinews @OANN How are Democrats do is put out subpoenas it looks like they’re so desperate to find something against Trump it’s so obvious what’s going on here.,0
42.6941,-73.5545,So this is what #Democrats who won in Districts our President carried in 2016 promised their constituents? First 100 Days of Democrat &amp; Pelosi’s Congress - NOTHING TO SHOW FOR IT just useless partisan tripe w/ more to come. Let that sink in...,0
42.6941,-73.5545,"I don't even spend much time on Twitter anymore, I need some big news, like Democrats getting cuffed and stuffed. Same old bullshit everyday with Democrats investigating who's taking a shit next.",0
42.6941,-73.5545,@AmiHorowitz I am a registered democRAT and will never vote for a democRAT again! Obviously you don’t care what democRATS are saying about Jewish people!,0
42.6941,-73.5545,Neocon Burr isn’t running for re-election so Democrat Warner &amp; Blumenthal are running the committee. After all NEOCONS are the same as Democrats &amp; vice versa! Hope .@DonaldJTrumpJr invokes his 5th Amenment Rights &amp; be done w/ this #WitchHunt nonsense!,0
42.6941,-73.5545,"@NickReisman @CapitalTonight But we're not going to say anymore about it, because democrats.",0
42.6941,-73.5545,@alexsalvinews @OANN How are Democrats do is put out subpoenas it looks like they’re so desperate to find something against Trump it’s so obvious what’s going on here.,0
43.0992,-76.1388,@rlwolff9 @ATrickledown @GOPChairwoman @realDonaldTrump But if the democrats aren’t lying it means they are dead.  #TRUMP2020Landside,0
43.0742,-76.0085,@rlwolff9 @ATrickledown @GOPChairwoman @realDonaldTrump But if the democrats aren’t lying it means they are dead.  #TRUMP2020Landside,0
44.6,-75.1703,What would give this liberal👇🏻 the idea that Conservative men would even associate with morally bankrupt liberal democrats? She’s delusional 👇🏻 https://t.co/jABoYKHWGu,0
44.6,-75.1703,@GOPChairwoman Will tell Joe Biden to pay for their Medicare but the Democrats pay for their own Medicare for these illegal immigrants don't take it from the true red white and blue Americans we're going to look after our own,0
41.0382,-72.4608,"Democrats need people to stay in the Senate and need people to run for Senate if they want any chance at accomplishing the policy agenda on which presidential candidates are campaigning. And w/o a Dem Senate, the judiciary will move even farther to the right for a generation. https://t.co/13ncOufPWE",0
41.0382,-72.4608,"@RealSaavedra @Khastus If democrats exploited it, its because republicunts wont do a fucking thing.",0
41.0382,-72.4608,O'Rourke won't commit to unconditionally supporting Democrats in exchange with New Hampshire voter,0
41.0382,-72.4608,No Democrats have read the less-redacted Mueller report. But five Republicans have.,0
41.0382,-72.4608,DemocRATS are Rats # they do nothing # but obstruction # and help illegals # but Never help # Americans https://t.co/XE6aEiNzdb,0
40.9827,-72.335,"Democrats need people to stay in the Senate and need people to run for Senate if they want any chance at accomplishing the policy agenda on which presidential candidates are campaigning. And w/o a Dem Senate, the judiciary will move even farther to the right for a generation. https://t.co/13ncOufPWE",0
40.9827,-72.335,"@RealSaavedra @Khastus If democrats exploited it, its because republicunts wont do a fucking thing.",0
40.9827,-72.335,O'Rourke won't commit to unconditionally supporting Democrats in exchange with New Hampshire voter,0
40.9827,-72.335,No Democrats have read the less-redacted Mueller report. But five Republicans have.,0
40.9827,-72.335,DemocRATS are Rats # they do nothing # but obstruction # and help illegals # but Never help # Americans https://t.co/XE6aEiNzdb,0
40.9827,-72.335,"@SenBlumenthal Head-spinning, stomach-turning potential criminality-sounds like the democrats",0
40.9827,-72.335,It's about time! Democrats subpoena Trump's tax returns in escalating fight with White House https://t.co/lavXdYwmZv,0
40.9827,-72.335,@SenSchumer @senatemajldr Not true.  How do you Democrats sleep at night spreading these lies?,0
40.9827,-72.335,@SenBlumenthal ...shame on all DemocRATS! It was Americans that voted for #Trump and they will again #Trump2020Landslide,0
42.0887,-78.1565,Tbh all Democrats are women.,0
42.0887,-78.1565,Democrats want to ban everything they don’t like and make mandatory everything they do like. https://t.co/WaZwKIb03u,0
44.6951,-73.4563,@PamKeithFL U really are stupid its conservatives that work n take care of our partner n conservative women don't play childish games or they would be democrats. Seriously your stupid guess anyone can get a ✔ we hope democrats stop having sex conservative,0
44.6951,-73.4563,@RashidaTlaib These loser democrats on here are siding with someone that believes in this why don't u all leave America https://t.co/G50XgIPrsW,0
44.6951,-73.4563,@RashidaTlaib Your a special kind of stupid move on is not credible n 10 million out of how many democrats n who supervised so same people didn't sign more then once https://t.co/Bb3SQAv003,0
44.6951,-73.4563,One of the most dishonest disturbed person on t.v. just a waterboy for Democrats n a real uncle Tom @FoxNews https://t.co/RUrKFeDlaO,0
44.6951,-73.4563,"If illegals can’t assimilate and learn English plus stop cramming their Koran down our throats, get the hell out! It’s in our constitution 🇺🇸🇺🇸 Democrats and people that think what’s going on is ok should follow the evil, we have god to turn to🙏🏻",0
44.6951,-73.4563,"@DirkPitt1352 @CharleneMosko18 This is so outlandish and none of the Christians have enough balls to stand up to this, or the traitor Democrats 😡😡🇺🇸🇺🇸🇺🇸",0
44.6951,-73.4563,@SpeakerPelosi Only constitutional crisis is Democrats not being brought to justice but its coming https://t.co/gxVJb6mrhq,0
44.6951,-73.4563,@PureMichGirl @TuffyTrump No that would hurt democrats it splits their base not Trump's,0
44.6951,-73.4563,House Democrats Threaten To Cut Off Pay For Some Trump Officials https://t.co/DwQHNus6vz via @dailycaller,0
44.6951,-73.4563,@realDonaldTrump @CaldenCaren Do something to help Barr😪 The democrats are insane😡😡,0
42.6189,-76.7251,@rlwolff9 @ATrickledown @GOPChairwoman @realDonaldTrump But if the democrats aren’t lying it means they are dead.  #TRUMP2020Landside,0
42.0127,-76.7298,Democrats are charging full steam ahead to re-elect trump. https://t.co/FrlzeoEy0l,0
42.5114,-76.3457,@rlwolff9 @ATrickledown @GOPChairwoman @realDonaldTrump But if the democrats aren’t lying it means they are dead.  #TRUMP2020Landside,0
43.706,-74.9722,@DonaldJTrumpJr @Twitter @jack So crazy that's all I see are Democrats tweets! I'm not even on twitter with them! They show up all of a sudden! Need to think about cancelling! Very few conservatives left! I guess Twitter really hates your dad! Scary! Sad!,0
43.706,-74.9722,It never stops with the BS nonsense of the Obama Democrats...from Hillary having her election stolen from her to Wacky Obama’s claims of his great economy!,0
43.706,-74.9722,@Krichards05 @lizpeek @dbongino @RepJerryNadler I thought I was the only one who noticed that Nadler’s left eyebrow was pointing upwards!! How funny is that..what a nerd!  Nadler is an embarrassment to the Democrats &amp; America! A fraud!,0
43.706,-74.9722,Here are the Democrats running for President.... so far! @ New York https://t.co/HTyDqCjn0f,0
42.492,-77.1219,Democrats are charging full steam ahead to re-elect trump. https://t.co/FrlzeoEy0l,0
43.2688,-73.5825,So this is what #Democrats who won in Districts our President carried in 2016 promised their constituents? First 100 Days of Democrat &amp; Pelosi’s Congress - NOTHING TO SHOW FOR IT just useless partisan tripe w/ more to come. Let that sink in...,0
43.2688,-73.5825,"I don't even spend much time on Twitter anymore, I need some big news, like Democrats getting cuffed and stuffed. Same old bullshit everyday with Democrats investigating who's taking a shit next.",0
43.2688,-73.5825,@AmiHorowitz I am a registered democRAT and will never vote for a democRAT again! Obviously you don’t care what democRATS are saying about Jewish people!,0
43.2688,-73.5825,Neocon Burr isn’t running for re-election so Democrat Warner &amp; Blumenthal are running the committee. After all NEOCONS are the same as Democrats &amp; vice versa! Hope .@DonaldJTrumpJr invokes his 5th Amenment Rights &amp; be done w/ this #WitchHunt nonsense!,0
43.2688,-73.5825,"@NickReisman @CapitalTonight But we're not going to say anymore about it, because democrats.",0
43.2688,-73.5825,@alexsalvinews @OANN How are Democrats do is put out subpoenas it looks like they’re so desperate to find something against Trump it’s so obvious what’s going on here.,0
42.6214,-73.7279,So this is what #Democrats who won in Districts our President carried in 2016 promised their constituents? First 100 Days of Democrat &amp; Pelosi’s Congress - NOTHING TO SHOW FOR IT just useless partisan tripe w/ more to come. Let that sink in...,0
42.6214,-73.7279,"I don't even spend much time on Twitter anymore, I need some big news, like Democrats getting cuffed and stuffed. Same old bullshit everyday with Democrats investigating who's taking a shit next.",0
42.6214,-73.7279,@AmiHorowitz I am a registered democRAT and will never vote for a democRAT again! Obviously you don’t care what democRATS are saying about Jewish people!,0
